sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80
0	3	0	8	0	0	0	0	0	13	4	0	0	0	0	0	0	23	4	0	6	5	10	16	14	0	0	0	3	0	0	17	0	0	0	3	0	9	0	1	7	0	0	2	25	2	0	0	0	0	0	3	0	0	0	3	1	0	0	5	13	0	0	0	1	0	19	0	0	0	0	0	0	6	0	0	0	13	16	9
0	0	0	20	28	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	12	0	0	0	0	0	0	0	21	0	0	19	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	9	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	93	0	0	49	0	0
1138	7	0	429	604	90	54	0	0	845	54	0	0	0	921	0	43	33	0	0	994	317	231	376	1718	109	759	1091	249	43	124	578	0	218	199	108	266	0	0	102	142	0	113	376	1074	32	118	182	602	0	31	182	20	250	180	633	24	7	0	250	83	641	0	899	1142	182	399	298	264	1746	0	9	82	544	396	482	114	447	28	267
0	0	19	0	0	0	0	0	0	23	0	0	0	0	42	50	28	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	53	6	0	0	46	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	32	0	12	29	0	61	0
0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	10	0	237	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	110	0	139	0	0	0	31	6	0	0	196	2	2
667	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	16	0	6	38	20	220	0	0	0	80	557	127	10	0	89	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	51	42	0	0	0	0	0	0	18	0	0	0	0	0	0	0	13	0	0	261	0	0	0	0	68	5
33	1	0	97	6	5	0	20	0	155	0	14	0	4	0	32	14	54	13	22	20	17	0	3	17	0	52	45	4	19	7	7	0	1	6	13	6	0	0	0	18	0	37	0	72	0	0	43	0	7	0	29	0	4	22	89	0	0	0	5	205	0	5	84	0	31	0	13	8	2	3	3	0	11	19	2	48	75	36	4
0	0	0	0	0	0	0	0	0	0	65	0	21	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	16	0	0	0	54	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	11	0	0	0	0	0	0	0	40	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	74	0	0	17	0	0	0	0	0	0	0	124	0	0	0	56	0	0	110	234	0	9	0	144	55	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	63	0	0	147	58	0	70	0	0	0	0	215	0	0	0	0	383	0	0	0	154	96	201	0	52	209	0	0	0	0	0	0	0	78	0	0
24	20	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	58	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	25	0	6	0	0	0	0	0	0	0	0	0	0	0	165	12	103	0	0	0	8	245	79	0	0	0	335	0	0	0	75	0	0	0	97	0	0	0	0	0	0	0	0	37	0	0	63	0	0	0	0	0	0	26	319	0	0	0	40	212	19	0	93	0	0	0	0	0	85	0	0	0	0	228	61	0	468	99	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	12	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0
53	0	11	0	0	34	0	0	0	14	0	0	19	0	0	43	0	0	0	136	0	0	90	86	43	19	0	0	2	0	7	25	0	0	0	169	0	13	0	0	110	0	6	0	0	33	0	0	0	0	0	90	0	0	0	0	58	0	0	0	174	8	5	16	87	109	0	135	24	0	9	0	0	0	19	0	29	63	0	0
111	0	23	0	0	0	0	0	0	104	105	0	0	0	15	27	0	0	0	48	0	0	118	89	141	24	0	93	10	13	9	0	0	0	0	103	34	32	0	20	12	0	0	42	159	0	0	0	0	0	7	0	0	18	0	72	0	0	0	20	0	22	0	25	0	14	0	0	0	0	0	0	0	14	26	0	0	0	63	14
28	0	39	86	0	0	0	0	0	101	4	0	24	0	0	0	0	0	0	0	3	0	163	1	0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	37	0	0	0	0	0	3	6	0	17	0	0	0	0	0	83	0	0	0	0	3	0	22	2	13	0	157	161	0	4	0	2	0	165	0	0	0	64	172	0
0	0	0	0	0	14	0	27	0	86	0	0	0	0	0	0	0	81	10	0	49	87	0	0	0	0	0	33	0	11	0	0	0	0	0	0	0	13	0	0	9	0	54	30	0	31	0	23	7	0	0	5	0	0	0	0	6	0	0	0	4	0	0	0	25	0	210	40	0	26	5	0	0	0	0	0	7	36	61	46
0	0	4	42	0	0	0	0	0	0	152	0	0	0	0	48	18	100	0	0	192	26	0	374	0	0	36	0	15	0	5	0	0	0	0	0	0	0	0	1	0	0	18	22	0	0	0	168	15	0	8	0	14	0	0	338	0	0	0	0	82	31	9	0	0	0	0	0	0	103	53	0	0	14	35	0	0	0	0	22
0	40	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	65	0	0	0	0	56	0	89	0	0	0	0	0	0	0	0	0	0	65	0	155
77	34	0	0	0	39	0	0	0	43	60	0	19	0	17	18	0	14	0	20	0	0	68	32	47	0	66	0	0	32	0	39	0	0	0	57	51	20	0	0	65	0	0	0	0	0	0	0	33	0	14	11	12	18	0	0	0	0	0	0	37	0	0	0	0	52	42	105	0	81	0	0	0	0	56	24	0	96	0	50
26	54	2	31	0	54	0	0	0	0	0	0	0	5	6	71	30	8	0	0	22	54	56	51	39	3	37	0	0	27	0	0	0	21	0	34	0	15	0	0	48	0	0	1	0	14	0	41	37	0	2	19	0	0	13	32	0	0	0	0	14	4	0	43	26	55	0	0	6	1	7	0	0	35	77	0	0	64	0	24
0	30	0	0	0	0	0	0	0	79	123	0	0	0	0	0	0	143	4	31	0	0	6	35	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	22	0	7	0	0	94	6	89	0	0	3	0	2	0	10	228	0	0	0	0	18	0	0	0	96	0	62	0	0	0	0	24	0	1	0	0	103	0	0	0
33	0	0	0	0	0	0	0	0	17	69	0	0	0	10	26	0	53	0	0	0	59	0	39	23	0	46	0	0	0	0	42	0	0	0	0	0	0	0	0	117	1	0	0	84	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	66	8	0	29	74	16
0	23	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	29	0	0	0	0	116	0	0	0	0	0	37	0	0	0	0	0	0	0	0	320	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	18	88	0	0	0	0	0	0	48	0	0	0	0	0	42	0	60	0	80	0	42	5	316	53	0	0	280	0	0	0	187	0	0	46	4	0	31	0	0	0	0	0	0	57	0	0	82	0	0	0	103	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	58	0	0	0	68	10	0	0	309	248	0
0	0	0	33	0	0	0	0	0	0	29	0	0	0	0	0	0	19	0	0	0	0	37	32	0	0	43	0	22	19	0	0	0	0	8	0	46	0	0	0	30	0	0	0	59	0	0	0	0	0	13	0	8	0	0	0	0	1	0	18	0	0	0	11	34	0	26	0	0	39	0	0	0	27	23	11	0	64	0	0
0	0	0	94	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	21	0	0	46	0	0	3	62	7	0	15	2	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	45	0	0	0	56	9	0	0	78	0	0	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	18	0	0	0	2	0
0	0	20	154	8	88	0	1	0	1285	321	0	428	0	132	14	0	10	38	672	1121	96	70	0	0	89	321	264	0	10	33	9	0	369	5	37	0	1	60	18	0	4	0	107	1197	16	294	733	155	147	0	882	0	2	501	7	16	0	0	59	147	74	1	147	1353	85	308	604	0	44	0	196	38	169	21	2	32	944	402	94
0	0	0	2	0	0	0	0	0	52	0	0	0	0	21	0	0	0	0	0	0	0	0	35	0	0	0	90	0	0	0	50	0	14	0	0	0	21	0	0	44	0	0	23	0	11	0	19	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	30	33	0	151	0	0	0	0	0	0	0	0	0	0	0	113	0
62	12	0	0	0	23	0	0	0	18	44	0	27	0	0	66	0	45	8	0	4	10	64	8	0	0	6	0	0	0	0	39	0	10	34	72	62	39	0	0	167	0	0	0	588	0	0	10	10	0	0	113	12	58	0	128	9	0	0	28	18	0	0	76	861	139	172	14	0	0	0	0	0	69	294	0	0	89	0	72
0	0	53	33	0	23	0	0	0	81	0	0	0	7	21	13	8	34	63	21	34	23	28	81	61	0	45	0	17	16	0	48	0	0	0	0	0	0	0	0	0	0	20	0	103	0	28	62	0	0	0	0	5	0	0	93	0	0	0	39	82	0	0	19	79	40	146	144	0	0	0	0	0	88	84	9	0	36	112	78
20	21	0	112	19	0	17	0	0	84	0	3	0	0	0	0	0	30	0	12	91	0	0	50	158	24	27	0	0	0	31	0	0	0	0	0	82	0	0	0	0	0	3	22	121	0	0	0	0	0	28	0	0	43	12	111	24	0	0	8	74	30	0	0	0	52	74	0	0	75	15	0	0	34	220	39	0	22	0	0
391	155	78	251	49	74	0	70	2	273	181	0	90	0	62	0	0	119	57	252	258	317	136	81	29	0	86	0	49	267	38	0	0	51	0	97	0	0	0	11	0	0	29	27	162	0	0	0	147	38	151	289	73	90	36	0	0	0	0	0	112	0	19	127	63	120	0	118	13	145	38	0	0	191	288	0	65	177	0	131
47	0	2	33	0	0	0	0	0	34	27	14	0	0	0	11	0	0	0	0	0	36	15	0	0	0	152	0	19	12	0	16	0	0	4	26	7	7	0	0	79	0	0	51	7	7	0	42	53	0	0	27	0	3	7	19	0	0	0	23	0	0	0	0	142	0	28	0	3	0	0	0	0	17	40	0	0	0	8	0
110	0	0	0	29	0	0	0	0	0	44	0	0	0	31	69	14	0	0	0	0	0	155	36	125	0	32	100	0	0	0	0	0	9	0	50	122	0	0	22	160	0	0	0	0	31	0	23	0	0	19	13	0	17	0	37	20	0	0	0	75	3	0	0	125	0	80	0	14	33	0	12	0	47	59	0	0	263	123	151
225	264	98	373	90	78	13	86	9	711	462	89	245	103	149	248	82	553	267	496	329	633	523	557	159	57	434	407	110	196	91	345	0	170	167	478	546	123	0	145	721	5	40	192	523	217	153	455	223	33	109	168	76	214	105	737	127	11	34	118	587	167	26	206	659	126	491	607	106	578	105	142	26	828	964	119	134	308	488	554
0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	18	0	0	35	68	0	0	0	64	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	16	0	0	0	0	0	79	0	0	0	0	56	0	0	0	0	0	150	140	0	0	0	0	0	45	0	0	0	134	0	0
0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	29	0	0	0	0	38	0	0	0	0	0
123	0	37	88	0	0	0	0	0	0	17	0	0	0	46	27	0	47	20	46	0	53	95	43	21	18	60	126	27	0	0	0	0	41	0	34	43	7	0	0	0	4	0	42	86	21	74	75	0	9	0	21	0	13	0	0	7	0	0	0	0	0	0	14	17	45	136	207	0	70	0	0	0	47	65	17	0	0	0	62
314	10	28	97	0	0	4	0	0	87	106	0	0	0	4	0	0	33	0	99	0	217	0	0	0	0	0	46	0	0	0	0	0	0	0	266	0	0	0	0	15	0	0	0	32	51	0	11	0	0	0	0	0	0	30	66	0	0	0	4	112	0	0	16	57	0	108	0	0	0	17	0	0	115	114	0	0	145	20	0
107	0	9	92	29	0	0	0	0	0	0	0	0	0	6	11	11	0	0	0	0	71	56	0	59	0	0	0	0	0	0	0	0	0	0	0	44	24	0	0	0	0	0	0	0	27	0	71	49	0	0	25	0	0	12	78	0	3	0	5	56	0	0	0	14	0	0	14	22	23	0	13	0	0	14	0	8	0	0	0
5	0	0	12	0	0	0	0	0	17	163	0	180	0	0	50	36	0	0	0	295	0	0	0	0	0	30	73	0	0	0	0	0	0	239	0	40	0	0	0	1	0	0	0	424	0	0	0	0	0	142	12	22	0	0	0	0	0	0	0	1397	0	0	0	0	22	25	1	0	0	0	11	0	0	0	0	3	0	25	0
0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	41	5	245	0	111	127	0	0	99	0	0	0	0	33	0	0	133	0	0	0	119	27	0	0	0	0	0	0	29	63	0	0	0	25	0	0	0	0	0	0	280	0	2	0	0	151	0	0	0	0	0	48	0	0	106	0	0	0	97	0	0	0	0	41	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	39	39	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	84	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	1	0	0	20	0	0	0	0	0	11	0	0	0	0	6	0	0	51	0	0	0	33	0
0	0	40	0	0	0	0	0	0	107	0	0	0	3	0	0	0	0	0	0	27	0	110	163	199	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	52	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	36	0
79	0	0	117	28	48	6	14	0	0	126	0	36	0	29	81	21	113	34	77	103	74	162	114	70	11	0	0	0	67	10	0	0	0	41	0	0	50	0	0	56	0	0	0	64	47	21	50	42	0	0	52	0	0	46	341	0	0	0	42	0	22	0	35	74	75	91	169	0	169	0	23	0	143	72	0	0	0	0	82
0	20	0	0	19	54	0	0	0	124	60	0	16	0	33	20	0	0	14	0	0	62	0	0	0	23	0	73	36	0	0	0	0	0	0	0	63	0	0	0	56	0	0	0	120	20	26	68	0	14	29	29	0	0	0	136	0	0	8	0	61	0	0	14	0	51	0	0	0	0	0	18	5	70	126	0	0	98	0	56
0	0	0	0	0	0	0	0	0	68	139	0	0	0	9	61	0	0	0	0	59	0	225	0	106	0	193	0	0	85	0	44	0	19	2	0	0	0	0	0	82	0	36	0	177	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	73	0	0	108	281	11	60	0	29	73	0	10	0	47	39	0	68	8	0	0
1373	355	392	1276	468	313	114	177	0	905	790	334	207	116	220	1061	56	877	335	811	504	642	1428	1652	586	161	945	1156	762	450	298	1118	0	0	388	755	609	256	0	324	844	0	68	393	1404	338	160	450	288	245	340	1042	86	284	450	1224	297	0	143	735	724	131	0	1150	946	727	1067	1583	144	1115	124	398	0	1824	600	178	621	716	1934	1212
0	0	0	40	60	2	0	0	0	0	0	0	0	5	0	0	0	15	4	0	0	55	0	0	0	0	0	43	0	0	4	0	0	0	0	0	38	0	0	0	0	0	0	0	151	0	0	16	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	38	0	0	0	94	0	0	0	217	0	0	0	0	0	0
81	0	0	0	0	0	0	0	0	153	53	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	29	0	0	0	0	0	178	0	0	0	0	0	28	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0
208	0	0	0	0	77	0	6	0	0	173	0	0	0	0	0	0	214	70	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	25	0	0	0	0	0	2	0	15	0	0	19	131	0	0	0	0	0	0	0	0	0	29	53	0	0	67	0	0	0	37	51	0	10	57	21	55
0	0	1	0	33	0	0	0	0	0	60	0	0	0	0	0	7	0	0	45	0	10	29	0	46	15	0	0	40	0	0	0	0	0	58	0	61	0	0	0	0	0	0	77	0	0	23	21	47	0	0	0	0	0	0	163	0	0	0	0	0	0	8	0	217	89	79	34	0	93	7	48	0	134	13	0	69	98	0	0
0	0	0	0	38	12	0	0	0	0	0	0	0	0	0	0	0	91	14	33	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	18	14	0	0	0	0	0	0	2	128	0	0	0	0	0	0	3	0	0	0	185	0	0	0	0	0	0	0	0	4	20	70	0	0	0	0	0	0	47	7	0	118	0	0	52
0	0	7	9	0	0	0	0	0	0	38	0	48	0	0	115	0	25	0	0	0	98	0	52	0	0	92	57	0	0	0	57	0	46	71	0	28	35	0	10	0	0	0	0	49	39	0	33	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	115	0	16	0	0	0	0	0	0	36	25	0	0	76	13	53
16	324	0	0	0	0	0	0	0	47	0	2	0	0	0	0	0	0	0	183	0	48	4	0	0	0	0	2	226	0	0	3	0	0	0	71	0	0	0	0	42	0	0	0	197	15	0	658	2	0	0	0	0	22	0	0	0	0	0	20	271	0	0	0	0	0	3	5	12	0	0	0	0	0	3	0	0	36	34	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	51	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	29	0	0	0	0	0
0	0	0	123	130	25	0	0	0	71	0	0	0	0	0	68	0	0	0	23	0	30	0	127	136	0	30	0	0	28	0	39	0	0	0	112	0	0	0	0	34	0	0	0	0	0	0	72	0	0	0	0	0	0	0	8	27	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	11	0	0	27	0	31	3
137	301	260	287	46	0	20	92	0	118	233	0	188	64	197	165	0	531	45	158	659	144	916	122	0	126	292	59	40	102	117	66	0	94	0	352	195	18	0	0	70	0	4	199	744	4	317	211	4	2	65	100	353	45	220	287	0	0	0	103	1320	0	6	542	925	204	1366	82	17	128	3	142	0	236	932	11	269	368	482	448
0	8	6	13	0	0	0	0	0	118	38	0	22	0	15	76	0	37	61	98	0	175	0	42	43	0	0	37	0	8	0	45	0	0	0	48	85	0	0	13	17	0	0	44	92	44	14	0	0	0	0	0	6	0	0	40	0	0	0	0	65	0	15	0	0	0	39	0	0	0	0	0	0	149	54	32	16	0	0	0
0	19	0	0	33	0	0	0	0	0	55	0	0	0	53	14	0	0	0	26	100	0	45	35	0	0	4	0	14	75	0	0	0	0	0	0	0	0	0	0	52	1	4	0	76	12	0	95	0	0	16	42	3	56	0	0	0	0	0	4	0	0	0	0	46	0	0	10	0	143	0	0	0	28	141	0	13	61	0	6
128	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	68	103	0	0	37	0	0	66	0	0	0	0	61	0	0	0	87	0	38	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	43	0	0	0	0	0	34	0	0	0	0	0	5	0	0	0	108	17	0	0	35	96	0	0	88	0	56
89	55	6	77	0	5	0	0	0	42	0	0	0	0	57	25	17	48	0	53	70	15	0	123	38	0	68	50	30	0	6	26	0	3	22	26	78	0	0	0	110	0	0	157	342	50	0	171	102	82	0	21	0	0	38	0	0	0	0	136	93	0	0	0	229	0	150	532	0	133	0	63	0	0	574	14	208	268	0	0
0	0	0	0	0	0	0	0	0	142	293	0	7	0	0	0	0	15	0	75	0	101	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	36	8	9	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	32	0	0	0	0	33	0
0	0	13	122	2	188	0	177	0	855	499	91	1	0	0	919	86	80	0	0	0	203	0	506	0	8	5	9	1	715	0	0	0	0	0	11	0	59	0	81	36	0	0	5	0	0	185	844	139	0	0	21	1	37	18	296	0	0	1	60	23	0	0	1	6	1	1906	439	18	1541	186	766	176	52	246	227	0	0	491	656
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	11	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	14	0	0	0	107	0	0	0	0	0
78	0	0	76	39	0	0	0	0	63	83	0	0	0	46	110	0	89	0	0	139	79	0	95	0	0	0	0	0	0	0	97	0	0	11	68	0	0	0	0	68	0	0	0	0	0	0	112	0	10	0	56	0	0	0	155	29	0	0	0	6	9	0	0	124	0	128	137	0	91	0	0	3	0	0	0	0	30	69	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	7	0	0	0	0	0	12	0	0	0	0	0	14
0	0	0	0	26	0	0	0	0	13	19	0	0	0	0	18	0	13	0	13	2	40	17	0	0	0	33	0	0	17	0	0	0	0	1	0	11	0	0	1	0	0	0	0	52	0	0	8	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	6	75	0	3	0	0	0	0	0	0	0	8	0	0
36	29	0	315	6	75	0	0	0	0	53	107	0	172	0	284	18	0	0	4	237	0	2	178	537	24	16	0	0	58	3	0	0	2	1	141	836	13	0	0	20	4	0	5	15	5	0	0	27	40	36	56	4	35	0	0	0	0	6	54	0	38	0	37	0	320	1	2	0	1	76	70	1	0	14	12	0	53	0	0
31	0	0	0	0	39	0	0	0	82	0	0	8	0	0	28	0	0	0	0	35	0	38	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	46	0	0	0	0	0	10	0	0	0	11	0	0	0	0	18	56	0	0	44	69	127	0	55	19	0	0	24	0	0	0	0	0	61	48	0
0	82	78	49	93	157	0	12	0	334	299	44	0	0	71	89	0	323	54	0	27	95	186	90	21	0	164	112	0	294	38	18	0	0	24	251	111	25	0	19	84	0	28	115	255	80	87	0	0	14	0	60	0	16	121	186	11	0	0	23	44	0	0	0	0	6	143	53	0	0	5	51	16	72	243	0	88	277	168	13
0	0	38	0	0	0	0	0	0	51	30	0	0	0	0	0	0	0	0	0	55	35	0	36	0	0	74	52	0	0	0	0	0	0	0	0	19	0	0	40	0	0	0	0	0	36	14	65	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	51	29	0	177	6	41	0	0	0	0	0	0	0	150	0	0
0	17	99	48	0	28	0	0	0	0	58	11	0	0	0	0	10	52	40	41	0	28	13	33	0	0	37	0	0	52	0	38	0	0	64	43	0	13	0	0	0	3	0	0	0	24	0	0	15	20	0	9	0	0	0	43	0	0	0	0	234	0	0	61	0	70	75	34	0	5	25	10	0	7	0	0	0	151	45	22
0	30	0	0	0	0	0	0	0	55	92	7	0	0	0	0	0	0	0	3	265	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	149	12	0	106	0	0	0	0	0	76	0	124	0	0	0	0	52	16	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	37	50	0
0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	20	0	0	11	0	0	27	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	79	88	0	0	0	70	0	0	53	18	0	0	47	65	0	43	0	0	27	0	0	24	76	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	32	0	0	67	0	1	0	4	0	0	0	61	0	44	37	0	0
78	0	0	0	0	25	0	0	0	0	53	0	0	0	0	176	7	73	14	0	0	0	62	16	0	0	0	0	66	36	0	49	0	5	32	38	84	0	0	0	72	0	0	0	58	0	15	0	47	0	37	0	0	10	0	13	6	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	154	60	0	0	149	70	0
0	92	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	31	0	20	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	31	0	57	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	6	0	0	0	0	0	48
124	173	0	0	0	96	0	0	0	1441	477	0	0	0	272	222	48	39	484	74	14	0	0	0	334	0	0	177	0	365	0	0	0	0	0	33	0	0	0	0	0	0	0	54	68	0	20	754	39	0	0	358	51	163	494	174	0	9	36	0	109	0	35	167	42	0	264	362	5	409	99	20	0	0	0	0	297	616	172	0
0	0	0	14	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	156	0	1	0	0	108	9	1	0	79	0	0	0	0	51	44	0	0	0	0	0	74	52	2	0	0	0	0	61	0	0	0	1	15	71	0	0	0	0	179	0	0	0	90	0	2	0	0	0	0	0	0	0	63	86	0	1	45	545
111	0	0	9	0	0	0	0	0	3	120	0	73	0	45	0	26	0	0	216	0	112	0	154	112	0	276	6	14	0	0	98	0	0	29	199	0	0	0	4	0	0	0	0	0	0	0	0	0	110	30	63	100	0	0	176	0	0	0	0	81	77	0	72	0	150	248	71	39	0	0	0	0	122	378	51	79	228	63	0
1364	338	482	861	487	623	119	161	0	762	1149	208	403	202	0	1396	236	761	208	899	837	0	920	642	1796	171	1746	2296	405	0	277	1009	0	373	0	787	522	0	0	395	1140	66	191	357	2144	361	140	888	689	158	341	587	243	211	369	967	209	22	88	728	1624	235	68	257	1318	736	1319	1181	72	1440	404	125	0	1394	1721	215	553	846	1399	839
0	0	0	70	0	18	0	0	0	192	15	0	0	0	65	57	0	169	0	156	185	262	202	0	149	35	0	243	0	0	59	54	0	0	25	40	68	49	0	0	163	0	13	20	399	48	0	233	0	21	0	0	0	0	0	211	0	0	15	0	0	0	0	0	14	32	127	157	0	45	23	0	0	0	62	0	0	0	104	65
